code,name,latitude,longitude
687,Metcalfe / du Square-Dorchester,45.500208,-73.571138
688,Métro Viau (Pierre-de-Coubertin / Viau),45.561783,-73.546611
689,de Mentana / Gilford,45.528724,-73.583859
690,St-Maurice / Robert-Bourassa,45.498578,-73.560242
691,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.596797,-73.535179
692,Paré / Mountain Sights,45.4981,-73.652942
693,Métro Radisson (Sherbrooke / des Groseilliers),45.589175,-73.539656
694,Graham / Brookfield,45.520222,-73.629856
696,Hutchison / Beaubien,45.526058,-73.612969
699,St-Jean-Baptiste / René-Lévesque,45.641557,-73.500375
701,du Tricentenaire / Prince-Albert,45.649546,-73.491916
702,de Maisonneuve / Aylmer (est),45.505386,-73.570432
703,du Souvenir / Chomedey,45.551886,-73.74444
704,Métro Montmorency,45.558109,-73.719598
705,Parc St-Claude (7e avenue / 8e rue),45.562668,-73.692362
706,Métro Cartier,45.56003,-73.681336
749,Atateken / du Square Amherst,45.5206338,-73.563906
750,Métro Sherbrooke (de Rigaud / St-Denis),45.5179989,-73.5681841
751,Bourget / St-Jacques,45.4808458,-73.5838616
752,Métro Bonaventure (de la Gauchetière / de la Cathédrale),45.4983122,-73.567256
753,Mansfield / Ste-Catherine,45.5013987,-73.5717863
756,Notre-Dame / Jean-d'Estrées,45.4942598,-73.5638181
757,de Gaspé / Beaubien,45.5319579,-73.607001
758,des Érables / du Mont-Royal,45.5358535,-73.5720545
760,St-Dominique / de Bellechasse,45.5295036,-73.6048646
761,St-Dominique / du Mont-Royal,45.5205595,-73.5858203
762,St-Dominique / Napoléon,45.5166644,-73.5772204
763,Métro Jean-Talon (Berri / Jean-Talon),45.5390004,-73.614251
764,St-Dominique / Laurier,45.5236149,-73.5924574
765,Faillon / St-Denis,45.5398641,-73.6203128
767,de Gaspé / Villeray,45.5388872,-73.623907
769,Grand Trunk / d'Hibernia,45.47968,-73.56385
770,Rivier / Davidson,45.5461147,-73.5570931
771,Métro Parc  (Hutchison / Ogilvy),45.5303513,-73.6243924
772,de la Salle / Hochelaga,45.5541523,-73.5474935
774,Parc St-Henri (Laporte / Guay),45.4801338,-73.5859081
775,St-Hubert / St-Joseph,45.5280879,-73.5858625
776,de la Côte St-Antoine / Argyle,45.486241,-73.5957277
778,Métro Jolicoeur (de Sève / Drake),45.4560855,-73.5819371
779,de Bleury / de Maisonneuve,45.5070965,-73.5684416
780,LaSalle / 80e avenue,45.4157687,-73.6379242
781,Kirkfield / de Chambois,45.5129332,-73.6338902
782,Garnier / Everett,45.5476247,-73.6120248
783,8e avenue / Jarry,45.5616903,-73.610512
784,de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178
785,des Jockeys / Décarie,45.4940443,-73.6544949
786,LaSalle / 37e avenue,45.4163102,-73.6129159
788,Bennett / Pierre-de-Coubertin,45.5581597,-73.5484001
790,Métro de Castelnau (de Castelnau / St-Laurent),45.5357088,-73.6196235
834,Graham / Wicksteed,45.5169365,-73.640483
835,Melville / de Maisonneuve,45.4818402,-73.595379
836,de la Pépinière / Pierre-de-Coubertin,45.5762592,-73.5383123
837,de Maisonneuve / Aylmer (ouest),45.505063,-73.5706812
838,Drolet / Marie-Anne,45.5224026,-73.5811767
840,des Bassins / Richmond,45.487531,-73.56507
841,de Laprairie / Centre,45.4813667,-73.5643189
842,Graham / Kindersley,45.51405,-73.6472556
843,Glengarry / Graham,45.50919,-73.6603206
845,Garnier / St-Grégoire,45.5358344,-73.5870212
846,Chabot / Villeray,45.5522894,-73.6130065
851,18e avenue / St-Joseph Lachine,45.4329767,-73.6808154
852,Eleanor / Ottawa,45.4924627,-73.5607839
855,Clark / Ontario,45.5106246,-73.5669033
856,Smith / Peel,-1.0,-1.0
858,Henri-Julien / de Bellechasse,45.5295036,-73.6048646
859,Campus MIL (Outremont / Thérèse-Lavoie Roux),45.5231722,-73.6180971
860,Parc Jean-Drapeau (Chemin Macdonald),45.5128006,-73.5311159
862,St-Charles / St-Sylvestre,45.5363438,-73.5127777
864,Métro Villa-Maria (de Monkland / Décarie),45.4789684,-73.6195993
865,Jeanne-Mance / Laurier,45.5201249,-73.5952138
866,des Ormeaux / Notre-Dame,45.5992655,-73.5122607
868,10e avenue / Holt,45.5519116,-73.5792112
869,Christophe-Colomb / St-Joseph,45.5303649,-73.5843927
873,Clark / St-Zotique,45.531611,-73.6133498
874,St-Gérard / Villeray,45.5426454,-73.6224445
876,Plessis / Logan,45.5217675,-73.5571025
880,des Soeurs-Grises / Marguerite-d'Youville,45.4987648,-73.5544766
881,Jeanne-Mance / Bernard,45.5244504,-73.6051744
884,de Castelnau / Lajeunesse,45.5403962,-73.6168179
886,Fullum / Holt,45.5439195,-73.5842489
887,3e avenue / Holt,45.5480035,-73.5813899
888,Mozart / Waverly,45.5315651,-73.6169464
890,Boucher / St-Denis,45.5278492,-73.5918613
891,5e avenue / Masson,45.5475583,-73.5754719
892,des Érables / Dandurand,45.5413694,-73.583974
893,René-Lévesque / 9e avenue,45.6407393,-73.5008258
895,Bloomfield / Jean-Talon,45.5274603,-73.6241752
897,Gilford / Parthenais,45.5378393,-73.5748386
898,Louis-Hémon / Jean-Talon,45.5517743,-73.6034784
899,de Grosbois / Ducheneau,45.6112307,-73.5312416
901,Notre-Dame-de-Grâce / Westmount,45.4804701,-73.6112161
903,Sherbrooke / Vignal,45.4898298,-73.5896777
904,Marmier,45.5310066,-73.5987988
906,Parc Ludger-Duvernay (St-André / St-Hubert),45.5314746,-73.5924205
907,Métro Pie-IX (Pierre-de-Coubertin / De La Salle),45.5552411,-73.5508221
908,Lajeunesse / de Liège,45.5455805,-73.6349
909,de Chateaubriand / Leman,45.5472345,-73.6310256
910,Fullum / Marie-Anne,45.5365054,-73.5680392
911,Rose-de-Lima / Workman,45.4802642,-73.5809936
912,Grey / Sherbrooke,45.4763443,-73.6062594
913,Parc Benny (Benny / de Monkland),45.4669357,-73.6315311
914,Earnscliffe / Queen-Mary,45.4818451,-73.6303738
915,McLynn / Plamondon,45.4891131,-73.6470129
916,St-Cyril / Wiseman,45.5208548,-73.6157396
917,Boyer / Everett,45.5432845,-73.6162861
918,Crescent / René-Lévesque,45.4959617,-73.5732535
919,des Récollets / McGill,45.5008765,-73.5590056
921,Fullum / de Rouen,45.5321322,-73.5587601
922,Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),45.6514058,-73.5004127
923,Fullum / Ontario,45.5303174,-73.5548669
924,Place du Village-de-la-Pointe-aux-Trembles (St-Jean-Baptiste / Notre-Dame),45.6400029,-73.490113
925,la Fontaine / Alexandre-de-Sève,45.5233037,-73.5579997
926,Cégep Marie-Victorin,45.6174998,-73.6060113
927,Hôpital Sacré-Coeur (Forbes),45.5319436,-73.7136054
928,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),45.5129939,-73.6824985
929,Molson / William-Tremblay,45.5415485,-73.5650124
930,Messier / St-Joseph,45.5394606,-73.5760564
931,Ateliers municipaux de St-Laurent (Cavendish / Poirier),45.5061758,-73.7111861
932,Centre des loisirs (Tassé / Grenet),45.5147343,-73.691449
934,McKenna / Édouard-Montpetit,45.5011651,-73.6205475
935,St-Catherine / St-Laurent,45.5099315,-73.5638067
936,Du Quesne / Pierre-de-Coubertin,45.5750536,-73.5389322
937,Ste-Claire / Pierre-Tétreault,45.6019133,-73.5244185
938,Richmond / des Bassins,45.4875216,-73.565003
940,St-Joseph /21e avenue Lachine,45.4335565,-73.6840434
941,André-Laurendeau / Rachel,45.5428981,-73.561846
942,des Érables / Laurier,45.5384608,-73.5776791
943,Clark / St-Viateur,45.5251603,-73.5992467
944,Robin / 15e rue,45.5594955,-73.6989176
945,Legrand / Cartier,45.552298,-73.7073827
946,Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),45.5783318,-73.655954
947,De la Commune / King,45.4975038,-73.5528445
948,Parc Henri-Julien (Legendre / Henri-Julien),45.5460356,-73.6465985
949,Mackay / Sainte-Catherine,45.4957609,-73.5768262
950,Place d'Youville / McGill,45.4999647,-73.5561544
951,Sainte-Catherine / Union,45.5036663,-73.5695761
952,Place du Canada ( Peel / de la Gauchetière),45.4986055,-73.5692275
953,Guizot / Clark,45.5396786,-73.6345875
954,Ste-Catherine / Union,45.5036663,-73.5695761
955,St-Christophe / René-Lévesque,45.5149464,-73.5562329
956,Parc de Dieppe,45.5018635,-73.543961
957,De Lanaudière / du Mont-Royal,45.5302211,-73.5769965
958,Panet / Ste-Catherine,45.5199567,-73.5548166
959,Ann / Ottawa,45.4949697,-73.558042
960,Sainte-Catherine / Parthenais,45.5262351,-73.54895
961,Terminus Newman (Airlie / Lafleur),45.4250597,-73.6495992
962,2e avenue / Centrale,45.4328944,-73.5968529
963,Travaux publics LaSalle (Cordner / Léger),45.4452719,-73.6244836
964,Lapierre / Serge,45.4385441,-73.6202163
965,Brittany / Ainsley,45.5258899,-73.6500344
966,Gloria / Dollard,45.429711,-73.6338834
967,Métro Lionel-Groulx (Walker / Saint-Jacques),45.4832209,-73.5807636
968,Palm / St-Rémi,45.470366,-73.589816
969,Jeanne Le Moyne / Jacques-Le Ber,45.4718801,-73.5379797
970,d'Orléans / du Mont-Royal,45.554133,-73.560226
971,Parc Loyola (Somerled / Doherty),45.460023,-73.644442
972,Parc Van Horne (de la Peltrie / de Westbury),45.4904723,-73.6385324
973,de la Rotonde / Jacques-Le Ber,45.4718801,-73.5379797
974,Parc de la Confédération (Fielding / West Hill),45.471882,-73.6400217
975,Parc MacDonald (Earnscliffe / Dupuis),45.484919,-73.6374146
976,REV (Souligny / Desmarteau),45.6046208,-73.5159963
977,CHU Sainte-Justine (Côte Sainte-Catherine / Hudson),45.5039817,-73.6228395
978,CHU Sainte-Justine (de la Côte Sainte-Catherine / Hudson),45.5039817,-73.6228395
979,des Ormeaux / de Grosbois,45.6059017,-73.5343695
980,Champdoré / de Lorimier,45.5668693,-73.6410168
981,Parc Labelle (Lasalle/ Henri Duhamel),45.472561,-73.5699892
982,Monk / de Biencourt,45.4584299,-73.5960603
983,Egan / Laurendeau,45.4528579,-73.5892488
984,Dorion / Rachel,45.531634,-73.5682458
985,Parc Villeray (Christophe-Colomb / Jarry),45.5480925,-73.624261
986,de Léry / Sherbrooke,45.5409997,-73.5582626
987,St-Charles / Thomas-Keefer,45.477605,-73.573775
988,Monsabré / Boileau,45.5717982,-73.5415497
989,Parc Georges St-Pierre (Oxford / Upper Lachine),45.4689119,-73.6095089
990,Aylmer/ Sainte-Catherine,45.5043468,-73.5689485
991,St-Henri / Gauvin,45.5002783,-73.5598773
992,St-Henri / Notre-Dame,45.5002783,-73.5598773
993,de Grosbois / Duchesneau,45.6112307,-73.5312416
994,Parc Labelle (LaSalle / Henri-Duhamel),45.472561,-73.5699892
995,8e avenue / Everett,45.5648113,-73.5958041
996,Lacombe / Victoria,45.490628,-73.628878
997,Parc MacDonald (Clanranald / Isabella),45.4826927,-73.6348128
998,St-Ambroise / Louis-Cyr,45.4751933,-73.5809433
999,Parc de Beauséjour (Gouin / Henri-d'Arles),45.526765,-73.730423
1000,Parc Champdoré (Champdoré / de Lille),45.5691762,-73.6362934
1002,Vendôme / Sherbrooke,45.475963,-73.6072344
1003,Parc Tino-Rossi (18e avenue / Everett),45.5648113,-73.5958041
1004,Stinson / Montpellier,45.5040143,-73.7044269
1005,Villeneuve / St-Denis,45.5251147,-73.586006
1006,Place du Canada (Peel / de la Gauchetière),45.4984678,-73.5684335
1007,Aylmer / Ste-Catherine,45.5043468,-73.5689485
1008,Ste-Catherine / Parthenais,45.5262351,-73.54895
1009,de Lanaudière / du Mont-Royal,45.5302211,-73.5769965
1010,Métro Pie-IX (Pierre-de-Coubertin / de la Salle),45.5552411,-73.5508221
1011,St-Joseph / 21e avenue Lachine,45.4335565,-73.6840434
1012,Parc Georges St-Pierre (Upper Lachine / Oxford),45.4690265,-73.609537
1013,Everett / 8e avenue,45.5575132,-73.6017948
1014,Robert Bourassa / Sainte-Catherine,45.5032151,-73.5699785
1015,Robert-Bourassa / Ste-Catherine,45.5032151,-73.5699785
1016,Parc Howard (de l'Épée / de Liège),45.5616903,-73.610512
1017,Sabrevois / des Récollets,45.5832879,-73.6327636
1018,Boyer / Rachel,45.5252551,-73.5752406
1019,Bishop/ René-Lévesque,45.4953231,-73.5738867
1020,Parc Maisonneuve (Viau / Sherbrooke),45.5649368,-73.5555911
1021,Duchesneau/Marseille,45.6096263,-73.522739
1022,Duchesneau / Marseille,45.6096263,-73.522739
1023,Mansfield / Cathcart,45.5007599,-73.5704827
1024,6e avenue / Bélanger,45.5545638,-73.5961568
1025,Marquette / Gilford,45.5338507,-73.5789116
1026,Duchesneau / de Marseille,45.6096263,-73.522739
1027,St-Antoine / de la Montagne,45.4953717,-73.5685891
1028,Berri/ Duluth,45.5216853,-73.5749415
1029,Métro Lionel-Groulx (Saint-Jacques/ Atwater),45.4836285,-73.5797026
1030,Bishop / René-Lévesque,45.4953231,-73.5738867
1031,Berri / Duluth,45.5216853,-73.5749415
1032,Parc des Hirondelles (Fleury / André-Jobin),45.5760003,-73.6467648
1033,Parc Baldwin (Fullum / Sherbrooke),45.5340705,-73.5626507
1034,Parc Père-Marquette (de Lanaudière / de Bellechasse),45.539324,-73.5958784
1036,Dixie / 53e avenue,45.4433506,-73.7169045
1037,Alexis-Nihon / St-Louis,45.5003388,-73.6826205
1038,Parc Marlborough (Beauzèle / Robichaud),45.5223415,-73.7216789
1039,Fleury / de St-Firmin,45.5705064,-73.6517805
1040,Parc Reine-Élizabeth (Penniston / Crawford),45.4391447,-73.5917366
1041,Parc du Pélican (1ère avenue / Masson),45.5451997,-73.5764507
1042,Hutchison / Beaumont,45.5284463,-73.6187021
1043,Dandurand / des Érables,45.5408227,-73.5842103
1044,Gilford / des Érables,45.5375266,-73.5751244
1045,Parc Langelier - Marie-Victorin,45.6144298,-73.6122333
1046,Robin / de la Visitation,45.5209227,-73.5591772
1047,Parc Hébert ( Provencher / Buies),45.5716274,-73.5920477
1048,41e avenue / Victoria,45.440347,-73.7023133
1049,Métro Snowdon (Dornal / Westbury),45.4856314,-73.6287649
1050,Parc Ivan-Franko (33e avenue / Victoria),45.43746,-73.6935318
1051,19e avenue / Saint-Antoine,45.4397787,-73.6813706
1052,Parc Maurice Bélanger (Forest / de l'Hôtel-de-Ville),45.5883561,-73.6317122
1053,Pratt / Bates,45.5169478,-73.6263156
1054,McCulloch / de la Côte Ste-Catherine,45.5157751,-73.6006093
1055,Parc Sauvé (Balzac / de Bayonne),45.5990861,-73.6369479
1056,Ste-Catherine / Sanguinet,45.5128938,-73.5612479
1057,de Côme / Jean-Talon,45.588303,-73.5778372
1058,Wellington / 2e avenue,45.4575911,-73.5675594
1059,Wellington / Hickson,45.4650577,-73.5667753
1060,Legrand / Laurier,45.5502232,-73.7054669
1061,Parc Hébert (Provencher / Buies),45.5716274,-73.5920477
1062,Beurling / Godin,45.4479158,-73.5838187
1063,Letourneaux / Ste-Catherine,45.5507836,-73.5341
1064,8e avenue / Saint-Joseph Lachine,45.4316481,-73.6711246
1065,Laurier / Parisi,45.549783,-73.7063098
1066,Dorion / Gauthier,45.5306736,-73.5662503
1067,Chabot / Laurier,45.5368558,-73.5793731
1068,Métro Fabre (Marquette / Jean-Talon),45.5474078,-73.6076689
1069,Métro Plamondon (de Kent / Victoria),45.494564,-73.638702
1070,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),45.5082046,-73.5688144
1071,Letourneux / Ste-Catherine,45.5507836,-73.5341
1072,Métro Jarry (Lajeunesse / Jarry),45.5435597,-73.627772
1073,Gilford / St-Denis,45.5251147,-73.586006
1074,Sicard / Adam,45.5548617,-73.5327172
1075,Parc Maurice Bélanger (Hebert / Forest),45.5880822,-73.6322231
1076,Durocher / Beaumont,45.5280002,-73.6192358
1077,Marie-Anne / Papineau,45.5317737,-73.5724462
1078,Parc du Pélican (Laurier/ 2e avenue),45.5449577,-73.5728859
1079,Saint-Viateur / Casgrain,45.5271166,-73.5977359
1080,Maguire / Saint-Dominique,45.5252675,-73.5952374
1081,Monk / Jacques-Hertel,45.4597531,-73.5964214
1082,Péloquin / Fleury,45.5570222,-73.6599016
1083,de l’hôtel de ville / Saint-Joseph,45.5242771,-73.5892904
1084,Des Érables / Villeray,45.5539483,-73.6115748
1085,Parc Henri-Durant (Léger / Henri-Durant),45.5684396,-73.6752021
1086,Parc Chopin (Dumouchel / Tessier),45.5707266,-73.737086
1087,27e avenue / Rosemont,45.5636787,-73.5716045
1088,de l'Hôtel-de-Ville / St-Joseph,45.5242771,-73.5892904
1089,St-Viateur / Casgrain,45.5271166,-73.5977359
1090,Métro Beaudry (Montcalm / de Maisonneuve),45.519132,-73.5578897
1091,Durocher / St-Viateur,45.5207958,-73.6032707
1092,de Normanville / Beaubien,45.5392943,-73.6004199
1093,Querbes / Ball,45.5311169,-73.6322325
1094,Sanguinet / Sainte-Catherine,45.5128612,-73.5615949
1095,Langelier / Marie-Victorin,45.6145192,-73.6122447
1096,Drummond / Sherbrooke,45.5003924,-73.578168
1098,Chomedey / Lincoln,45.4922268,-73.5847816
1099,Parc Dixie (54e avenue / Dixie),45.442397,-73.7176502
1100,Parc Outremont (Bloomfield / St-Viateur),45.5190491,-73.6049806
1101,de Rouen / Lespérance,45.5386271,-73.5528392
1102,Ropery / Grand Trunk,45.4786714,-73.565705
1103,Parc Wilfrid-Bastien (Lacordaire / des Galets),45.5864002,-73.5952181
1104,Parc Delorme (Malouin / Laferté),45.5904902,-73.5902694
1105,Parc St-Laurent (Salk / Thomas-Chapais),45.6062348,-73.6287838
1106,Parc Saint-Laurent (Dutrisac),45.5259138,-73.6891115
1107,Parc Beaulac (rue Élizabeth),45.5200557,-73.6779515
1108,CHSLD St-Michel (8e avenue / Jarry),45.5616903,-73.610512
1109,Mairie d'arrondissement Montréal-Nord (Hébert / de Charleroi),45.593985,-73.6376721
1110,Parc Luigi-Pirandello (de Bretagne / Jean-Rivard),45.5794057,-73.6025888
1111,Parc LaSalle (10e avenue / Victoria),45.4380555,-73.6727393
1112,Parc Stoney-Point (St-Joseph / 47e avenue),45.4365683,-73.7083697
1113,Parc riverain de Lachine (des Iroquois),45.4305431,-73.6690244
1114,Bibliothèque Jean-Corbeil (Goncourt / Place Montrichard),45.6027276,-73.5579303
1115,Aréna Chaumont (Chaumont / des Ormeaux),45.6109266,-73.5467345
1116,Parc Chamberland (Dorais / de l'Église),45.502989,-73.689113
1117,Parc Noel-Nord (Toupin / Keller),45.5175831,-73.7266141
1118,Parc du Bois-Franc (de l'Équateur / des Andes),45.5131776,-73.7130609
1119,Parc Grovehill (St-Antoine / Ivan-Franko),45.4398238,-73.6948782
1120,Parc Kirkland (des Érables / Boyer),45.4460609,-73.6507995
1121,Parc Painter (Marcotte / Quenneville),45.5286305,-73.6773124
1122,Parc Beaubien (Stuart / St-Viateur),45.516181,-73.6085433
1123,Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),45.5534001,-73.6622545
1124,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.5597053,-73.5515544
1125,CCI Outremont (Dollard / Durcharme),45.5200191,-73.6189073
1126,Terminus Le Carrefour (Terry-Fox / Le Carr),45.5684203,-73.7468728
1127,Notre-Dame / Murray,45.4941979,-73.5637477
1128,Parc Summerlea (53e avenue / St-Joseph),45.4383671,-73.7154669
1129,Labelle / Ste-Catherine,45.5149954,-73.5591692
1130,de Normanville / Jean-Talon,45.5439624,-73.6107682
1131,Robert-Bourassa / de Maisonneuve,45.503858,-73.5710943
1132,Parc Ottawa (de Belleville / Fleury),45.58116,-73.6412434
1133,Parc Turin (Chambord / Jean-Talon),45.5446806,-73.6101606
1134,Parc St-Paul (Marc-Sauvalle / Le Caron),45.4617012,-73.5840715
1135,du Mont-Royal / Laurendeau,45.5444714,-73.5672507
1136,Terminus Le Carrefour (Terry-Fox / Le Carrefour),45.5684203,-73.7468728
1137,Métro Lionel-Groulx (St-Jacques / Atwater),45.4836285,-73.5797026
1138,Maguire / St-Dominique,45.5252675,-73.5952374
1139,CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),45.5039817,-73.6228395
1140,Parc St-Laurent (Dutrisac),45.5259138,-73.6891115
